word,pos,hindi
Productivity,noun,उत्पादकता
Gradual,adjective,क्रमिक
Accompanying,adjective,संलग्न
Hot button issue,noun,विवादास्पद मुद्दा
Internationalise,verb,अंतरराष्ट्रीय बनाना
Join the ranks,phrase,शामिल होना
Diversify,verb,विविधता लाना
Catchment country,noun,स्रोत देश
Contract,verb,सिकुड़ना
Misery,noun,दुख
Manifest,verb,प्रकट होना
Divinity,noun,दिव्यता
Illusion,noun,भ्रम
Permeate,verb,व्याप्त होना
Devastating,adjective,विनाशकारी
Jealousy,noun,ईर्ष्या
Arrogance,noun,अहंकार
Accomplishment,noun,उपलब्धि
Elevated,adjective,ऊंचा
Tremendous,adjective,जबरदस्त
Discord,noun,मतभेद
Uplifting,adjective,उत्साहवर्धक
Breathe,verb,सांस लेना
Vitality,noun,जीवनशक्ति
Inducing,adjective,उत्पन्न करने वाला
Emblazon,verb,अंकित करना
Magnify,verb,बढ़ा-चढ़ा कर दिखाना
Gradually,adverb,धीरे-धीरे
Iconic,adjective,प्रतिष्ठित
Lofty,adjective,"उच्च, महान"
Audacious,adjective,साहसी
Grit,noun,दृढ़ता
Set aside,phrasal verb,अलग रखना
Hang out,phrasal verb,समय बिताना
Intellect,noun,बुद्धि
Meander,verb,घुमावदार रास्ते से चलना
Astounding,adjective,अद्भुत
Paycheque,noun,वेतन
Empathize,verb,सहानुभूति रखना
Applaud,verb,सराहना करना
Rise to the occasion,phrase,अवसर पर खरा उतरना
Outstanding,adjective,"उत्कृष्ट, बकाया"
Limitless,adjective,असीमित
Excel,verb,उत्कृष्टता हासिल करना
Contend,verb,तर्क देना
Crucial,adjective,महत्वपूर्ण
Self-reliance,noun,आत्मनिर्भरता
Notably,adverb,विशेष रूप से
Stand out,phrasal verb,अलग दिखना
Integrate,verb,एकीकृत करना
Livelihood,noun,आजीविका
Standard of living,noun,जीवन स्तर
Alleviaation,noun,राहत
Prominent,adjective,प्रमुख
Creed,noun,मत/विश्वास
Lunar calendar,noun,चंद्र पंचांग
Upsurge,noun,उभार
Slumber,noun,गहरी नींद
Upright,adjective,"सीधा, ईमानदार"
Boundless,adjective,असीम
Conventional,adjective,पारंपरिक
Stillness,noun,"शांति, स्थिरता"
Dynamism,noun,ऊर्जा/गतिशीलता
Absolute,adjective,पूर्ण
Cosmos,noun,ब्रह्मांड
Entangle,verb,उलझाना
Inward,adjective,आंतरिक
Harmony,noun,सामंजस्य
Bliss,noun,परमानंद
Out of sync,phrase,असंगत
Toxic,adjective,विषाक्त
Compulsive,adjective,अनियंत्रित
Dimension,noun,पहलू
Conduit,noun,माध्यम
Grace,noun,"अनुग्रह, सौम्यता"
Reignite,verb,फिर से जगाना
Stasis,noun,ठहराव
Cast,verb,डालना
Languish,verb,क्षीण होना
Underpinning,noun,आधार
Run aground,phrase,ठप पड़ जाना
Derail,verb,पटरी से उतारना
In spite of,phrase,के बावजूद
Derailment,noun,विफलता
Free trade agreement,noun,मुक्त व्यापार समझौता
Outline,verb,रूपरेखा
Put aside,phrasal verb,अलग रखना
Acrimony,noun,कटुता
Air,verb,सार्वजनिक रूप से व्यक्त करना
Grievance,noun,शिकायत
Rhetoric,noun,अलंकारिक भाषण
Exchange,noun,आदान-प्रदान
Resolution,noun,"संकल्प, समाधान"
Gesture,noun,"इशारा, भाव"
Counsel,noun,सलाह
Heed,verb,ध्यान देना
Productive,adjective,उत्पादक
Replica,noun,प्रतिकृति
Cohesion,noun,एकजुटता
Atrophy,verb,क्षीण होना
Digitise,verb,डिजिटल बनाना
Transcript,noun,प्रतिलिपि
Digitisation,noun,डिजिटलीकरण
Technocratic,adjective,तकनीकी विशेषज्ञ आधारित
Blatantly,adverb,खुलेआम
Wield,verb,प्रयोग करना (शक्ति)
Interpretation,noun,व्याख्या
Unambiguous,adjective,"स्पष्ट, असंदिग्ध"
Saturation,noun,संतृप्ति
Enrollment,noun,नामांकन
Fervour,noun,उत्साह
Attain,verb,प्राप्त करना
In the event of,phrase,की स्थिति में
Rattle sabre,phrase,युद्ध की धमकी देना
Rechristen,verb,नया नाम देना
Keen,adjective,उत्सुक
Bedrock,noun,मूल आधार
Tall claim,phrase,बढ़ा-चढ़ा कर किया दावा
Take effect,phrase,लागू होना
Ill-disguised,adjective,अस्पष्ट रूप से छिपा हुआ
Proxy,noun,प्रतिनिधि
Steer clear of,phrase,से दूर रहना
Undertake,verb,करने का बीड़ा उठाना
Back,verb,समर्थन करना
Scale,noun,"स्तर, पैमाना"
Disruption,noun,व्यवधान
Manifestation,noun,अभिव्यक्ति
Tinderbox,noun,विस्फोटक स्थिति
Escalating,adjective,बढ़ता हुआ
Displace,verb,विस्थापित करना
Endanger,verb,खतरे में डालना
Attribute (to),verb,श्रेय देना
Severity,noun,गंभीरता
Grapple (with),verb,जूझना
Harsh,adjective,कठोर
Prolonged,adjective,लंबा खिंचा हुआ
Precipitation,noun,वर्षा
Conducive (to),adjective,सहायक
Adapt (to),verb,ढालना
Mounting,adjective,बढ़ता हुआ
Downplay,verb,कम करके आंकना
Roll back,phrasal verb,वापस लेना
Wakeup call,phrase,चेतावनी संकेत
Play havoc,phrase,तबाही मचाना
Economic gain,noun,आर्थिक लाभ
Back home,phrase,स्वदेश में
Immune (to),adjective,प्रतिरक्षित
Induce,verb,उत्पन्न करना
Ignition,noun,प्रज्वलन
Flammable,adjective,ज्वलनशील
Underbrush,noun,झाड़ियां
Greenhouse gas emission,noun,ग्रीनहाउस गैस उत्सर्जन
Afforestation,noun,वनरोपण
Hold accountable for,phrase,जिम्मेदार ठहराना
Guardrail,noun,सुरक्षा उपाय
Strike the right balance,phrase,सही संतुलन बनाना
Comply (with),verb,अनुपालन करना
Post-facto,adjective,घटना के बाद
Go out of its way,phrase,अतिरिक्त प्रयास करना
Strike down,phrasal verb,रद्द करना
Admonish,verb,फटकारना
Dilute,verb,पतला/कमजोर करना
Hold,verb,"मानना, निर्णय देना"
Jurisprudence,noun,न्यायशास्त्र
Anathema,noun,घृणित वस्तु
Laxity,noun,ढिलाई
Precipitate,verb,जल्दबाजी में करा देना
Quarry,noun,खदान
Draw attention,phrase,ध्यान आकर्षित करना
Diligence,noun,परिश्रम
Binary,noun,द्विआधारी
Pay short shrift,phrase,जल्दबाजी में निपटाना
Zero-sum game,noun,शून्य-योग खेल
Eagerly,adverb,उत्सुकता से
Outing,noun,बाहरी यात्रा
White,noun,"गोरा, सफेद"
Veteran,noun,अनुभवी
Chagrin,noun,निराशा
Legion,noun,बड़ी संख्या
Exaggeration,noun,अतिशयोक्ति
Magnet,noun,आकर्षण केंद्र
Onslaught,noun,प्रचंड आक्रमण
Inherit,verb,विरासत में पाना
Bloom,verb,फलना-फूलना
Classicism,noun,परंपरावाद
Bestow (on),verb,प्रदान करना
Orthodox,noun,रूढ़िवादी
